@relation fatigue

@attribute fatigue_value real
@attribute a0_x real
@attribute a0_y real
@attribute a1_x real
@attribute a1_y real
@attribute a2_x real
@attribute a2_y real
@attribute a3_x real
@attribute a3_y real
@attribute a4_x real
@attribute a4_y real
@attribute a5_x real
@attribute a5_y real
@attribute a6_x real
@attribute a6_y real
@attribute a7_x real
@attribute a7_y real
@attribute a8_x real
@attribute a8_y real
@attribute a9_x real
@attribute a9_y real
@attribute a10_x real
@attribute a10_y real
@attribute a11_x real
@attribute a11_y real
@attribute a12_x real
@attribute a12_y real
@attribute a13_x real
@attribute a13_y real
@attribute a14_x real
@attribute a14_y real
@attribute a15_x real
@attribute a15_y real
@attribute a16_x real
@attribute a16_y real
@attribute a17_x real
@attribute a17_y real
@attribute a18_x real
@attribute a18_y real
@attribute a19_x real
@attribute a19_y real
@attribute a20_x real
@attribute a20_y real
@attribute a21_x real
@attribute a21_y real
@attribute a22_x real
@attribute a22_y real
@attribute a23_x real
@attribute a23_y real
@attribute a24_x real
@attribute a24_y real
@attribute a25_x real
@attribute a25_y real
@attribute a26_x real
@attribute a26_y real
@attribute a27_x real
@attribute a27_y real
@attribute a28_x real
@attribute a28_y real
@attribute a29_x real
@attribute a29_y real
@attribute a30_x real
@attribute a30_y real
@attribute a31_x real
@attribute a31_y real
@attribute a32_x real
@attribute a32_y real
@attribute a33_x real
@attribute a33_y real
@attribute a34_x real
@attribute a34_y real
@attribute a35_x real
@attribute a35_y real
@attribute a36_x real
@attribute a36_y real
@attribute a37_x real
@attribute a37_y real
@attribute a38_x real
@attribute a38_y real
@attribute a39_x real
@attribute a39_y real
@attribute a40_x real
@attribute a40_y real
@attribute a41_x real
@attribute a41_y real
@attribute a42_x real
@attribute a42_y real
@attribute a43_x real
@attribute a43_y real
@attribute a44_x real
@attribute a44_y real
@attribute a45_x real
@attribute a45_y real
@attribute a46_x real
@attribute a46_y real
@attribute a47_x real
@attribute a47_y real
@attribute a48_x real
@attribute a48_y real
@attribute a49_x real
@attribute a49_y real
@attribute a50_x real
@attribute a50_y real
@attribute a51_x real
@attribute a51_y real
@attribute a52_x real
@attribute a52_y real
@attribute a53_x real
@attribute a53_y real
@attribute a54_x real
@attribute a54_y real
@attribute a55_x real
@attribute a55_y real
@attribute a56_x real
@attribute a56_y real
@attribute a57_x real
@attribute a57_y real
@attribute a58_x real
@attribute a58_y real
@attribute a59_x real
@attribute a59_y real
@attribute a60_x real
@attribute a60_y real
@attribute a61_x real
@attribute a61_y real
@attribute a62_x real
@attribute a62_y real
@attribute a63_x real
@attribute a63_y real
@attribute a64_x real
@attribute a64_y real
@attribute a65_x real
@attribute a65_y real
@attribute a66_x real
@attribute a66_y real
@attribute a67_x real
@attribute a67_y real

@data
2,-100.744,-35.6938,-101.288,-3.56071,-98.329,23.4029,-91.2289,51.7351,-78.1666,79.336,-58.4312,101.736,-29.8041,114.821,5.86528,120.315,40.6662,111.357,62.2234,95.1211,83.0634,72.5072,93.7948,47.471,97.1468,20.0954,99.5226,-7.91498,97.697,-39.179,83.1793,-61.4222,62.8808,-79.698,36.0574,-80.5556,21.1858,-68.2555,39.2676,-67.8028,60.3813,-66.7655,-89.2858,-58.645,-71.2258,-77.5527,-42.4462,-79.0338,-25.7517,-67.0099,-46.7581,-66.6933,-68.0677,-64.8408,-71.4239,-35.7679,-52.2102,-44.5881,-29.7599,-37.9409,-50.947,-31.9449,-50.7411,-38.0695,70.3275,-38.6659,50.6039,-46.1268,29.0973,-37.9675,50.6394,-33.6819,49.9747,-39.4792,-13.8832,-39.6333,-17.8947,-16.9996,-30.9241,5.03402,-26.0558,18.9407,1.31274,21.8308,26.9321,18.9056,31.5038,4.63861,18.1118,-17.1435,12.9748,-40.053,-15.8512,12.7815,16.9205,12.2697,-43.8074,50.3923,-24.8197,40.0888,-10.6138,35.4014,2.57031,36.8878,16.5229,35.6418,31.8353,40.0519,48.1518,50.197,32.3434,59.7442,18.8664,62.5774,1.89443,64.0646,-12.5292,63.0653,-26.4558,60.4283,-15.7041,55.1824,1.5796,57.127,21.7708,55.2455,22.4292,45.4359,2.22754,43.7647,-12.7497,44.2563,1.8146,51.1262,0,0
4,-104.859,-32.1111,-106.144,0.583624,-102.718,29.0648,-95.2742,56.3741,-81.544,81.0923,-63.3234,101.952,-36.0154,119.305,1.54624,125.559,35.3866,116.184,58.3574,97.5795,76.6257,77.1419,87.8453,53.4643,91.497,25.3488,94.2296,-2.49869,93.1301,-31.7521,79.9973,-51.8369,59.8856,-73.298,31.7049,-73.7628,18.2142,-60.082,36.9819,-61.4665,57.6062,-60.4649,-88.809,-52.8196,-71.185,-72.8856,-42.2941,-74.7242,-24.807,-59.9087,-48.3625,-62.3907,-68.3526,-60.8651,-69.91,-31.5919,-47.9649,-38.7209,-25.7084,-33.9058,-47.5792,-28.6869,-47.3299,-33.0657,65.3368,-32.1481,44.8159,-38.9532,22.6632,-33.6595,44.477,-28.7757,44.1856,-33.423,-12.4123,-34.6096,-17.1791,-11.9661,-30.8658,10.3087,-22.1359,19.0521,1.25592,21.5682,23.0187,18.5303,29.0839,9.58544,16.1571,-11.3406,10.9155,-34.9426,-14.4601,12.5008,14.2636,12.845,-48.7038,52.8549,-27.6209,41.4704,-13.8928,36.266,0.116408,37.9399,14.65,36.8494,28.3451,41.0478,45.9939,51.5922,29.628,61.8766,16.6575,65.322,0.423472,67.6552,-16.1102,65.9401,-31.3504,62.5476,-19.3808,56.844,0.146605,58.5832,18.0299,56.93,18.9157,47.0965,-0.124239,45.89,-17.4976,46.5702,-0.0585054,52.895,0,0
6,-97.0005,-39.5948,-98.6154,-4.85746,-94.1316,24.1181,-84.9515,54.6571,-74.0529,76.3757,-55.3544,98.1204,-29.34,115.003,7.65781,121.262,43.0238,113.135,70.1158,94.373,86.4483,69.8446,96.3804,47.0657,100.594,14.9512,102.196,-13.6699,96.5274,-42.7849,84.6371,-63.3255,63.6915,-79.4895,39.3266,-79.4359,25.431,-66.9325,45.6968,-69.6284,62.762,-68.506,-84.3579,-60.3605,-68.5645,-78.3318,-42.7013,-78.8085,-28.0714,-66.574,-51.5318,-68.9256,-68.7589,-67.6421,-66.8056,-38.2323,-48.6742,-46.805,-29.8841,-40.6385,-48.4072,-35.9852,-47.8635,-40.8665,70.172,-40.5557,52.9545,-47.9502,31.9497,-41.0278,52.5266,-37.2537,52.2051,-42.3477,-11.7744,-41.9333,-15.284,-18.6876,-25.8866,6.84755,-18.1613,18.7636,3.14226,20.3077,27.3097,18.264,32.0782,5.69315,18.6971,-18.066,14.3085,-42.3266,-10.9895,13.1326,18.0648,12.2598,-37.7872,55.3868,-19.633,47.3379,-6.74154,43.1044,4.98829,44.8725,17.0235,42.9901,31.6846,45.471,47.1153,51.7668,35.1593,59.9488,22.9239,64.0247,4.44036,66.2226,-10.7048,65.5573,-23.8928,61.6489,-14.6234,56.2094,4.54888,57.1354,23.4872,55.9014,22.7822,51.7078,4.30141,52.4747,-13.5973,52.6327,4.0846,54.0929,0,0
1,-93.8082,-34.6559,-94.3116,-0.67285,-89.9157,26.7894,-81.1943,56.5495,-69.3013,81.5199,-53.7322,102.928,-26.6686,120.149,11.8432,125.522,46.3626,118.68,73.5256,100.877,90.5707,78.0108,101.503,50.7244,105.558,20.7964,106.738,-9.10819,103.028,-40.8701,84.4287,-54.992,61.2859,-74.0593,34.7139,-75.4721,20.8558,-64.2628,40.233,-63.3579,60.5885,-61.7272,-81.5302,-53.364,-65.4653,-71.3456,-38.1318,-73.6142,-21.8778,-62.8618,-43.182,-62.49,-62.9432,-59.2292,-64.381,-33.1103,-47.5509,-40.7571,-27.5689,-36.483,-46.9939,-31.2978,-46.5928,-35.6307,63.6338,-35.6224,45.6893,-43.2637,24.6559,-38.0821,44.7751,-32.8414,45.0082,-37.9908,-13.0541,-39.1278,-17.4556,-14.5395,-28.1859,7.96758,-21.4418,20.6488,2.52716,22.1997,27.2233,19.0727,32.0018,6.20563,19.6885,-14.5686,13.6853,-39.8237,-12.5214,13.6593,18.4799,12.4823,-38.8038,53.5077,-21.2891,46.1821,-7.96767,43.3753,2.48917,44.807,12.4167,43.5724,27.5119,45.9831,43.5219,51.978,29.7518,59.488,16.6758,62.3952,1.2618,63.9676,-12.0803,62.7781,-23.0726,59.9661,-15.0197,54.7615,2.43091,55.6686,20.8475,55.1146,21.0013,51.3554,1.56102,51.624,-15.6038,51.9832,1.87795,53.6464,0,0
1,-89.9575,-40.0757,-93.5919,-2.4762,-92.532,25.3703,-87.1018,55.1039,-75.965,79.496,-58.9893,98.9208,-34.7334,117.059,1.10185,125.49,41.0175,119.151,70.763,102.441,88.5777,80.7635,99.231,57.1843,104.679,27.7467,107.2,-1.79938,106.732,-33.8314,91.8114,-53.8007,71.8929,-72.4475,46.2454,-74.4347,31.8614,-62.7807,51.933,-62.2715,70.8371,-60.0371,-74.7332,-56.0916,-57.9514,-73.3591,-33.0564,-74.8152,-15.6347,-62.1394,-37.291,-63.0166,-56.1826,-61.4348,-60.162,-33.5042,-39.6055,-40.1141,-18.7449,-35.5377,-40.0478,-30.6131,-39.098,-34.8277,75.4154,-31.7044,54.4455,-40.2769,32.2735,-35.2059,53.3726,-29.634,53.813,-34.6869,-7.45176,-38.4125,-14.2149,-14.1227,-27.986,8.53723,-20.973,19.7482,1.57141,22.7103,25.866,20.5329,33.5904,10.7444,22.2861,-12.1263,19.142,-37.5892,-12.9463,13.2253,17.1879,14.6173,-43.1015,54.3964,-23.0435,47.1927,-8.72348,43.1881,2.77884,45.2582,14.7744,44.0552,30.4752,47.2931,49.0278,53.557,32.1866,62.5932,18.5488,65.3982,2.06118,65.801,-13.9586,65.0788,-28.056,61.6542,-18.091,56.4446,3.18718,57.9483,21.95,57.0524,22.6557,53.241,3.19181,52.9025,-16.3404,52.6986,2.9386,55.5925,0,0
10,-101.969,-36.8938,-100.013,-2.15286,-94.9901,26.1026,-86.6734,54.036,-74.6004,77.6069,-56.9404,99.5493,-29.377,113.358,4.53993,117.839,35.7563,111.3,60.1058,94.8261,77.3685,74.829,89.0732,51.2873,94.4976,21.144,98.1415,-8.47472,97.1131,-41.8888,82.3151,-62.1666,62.9054,-83.0666,34.2924,-82.8385,19.1175,-67.6816,38.3366,-70.0176,59.4606,-69.8375,-89.4415,-60.7166,-70.0261,-81.7031,-40.4408,-81.5075,-25.3287,-67.2713,-47.3333,-69.434,-67.8585,-68.3389,-69.5481,-36.5986,-49.9644,-45.9183,-29.4903,-38.3593,-49.8365,-31.7743,-49.3777,-38.8117,69.0883,-39.979,50.156,-47.7569,29.6508,-39.3522,50.0416,-34.2839,49.7545,-40.3535,-14.7034,-40.9361,-17.5672,-17.9544,-31.8805,8.36059,-26.5334,21.4322,1.34095,23.3552,27.6257,21.1149,32.543,7.70189,17.4798,-17.9696,13.1341,-41.4336,-14.9932,14.5755,16.5464,14.6449,-43.7624,55.5364,-24.9281,45.8136,-10.2053,40.9659,2.17242,42.7003,15.0646,41.0823,29.5897,45.0944,44.6627,54.8623,29.9085,63.396,17.1794,66.3971,2.29135,67.5684,-12.9022,66.947,-27.2146,63.7348,-15.2588,57.2731,1.64014,58.8649,18.5176,57.8277,19.3708,50.9182,1.88093,49.5635,-13.4081,49.8906,1.70727,54.9266,0,0
6,-92.0162,-36.7404,-93.5168,-3.79465,-88.2632,23.9976,-78.6402,55.3432,-68.1606,76.5213,-55.2571,97.206,-31.9709,117.77,8.70326,126.69,48.1605,117.504,75.8672,97.6628,88.1394,76.7772,99.3638,53.1166,105.035,21.1786,107.44,-7.54639,106.374,-36.4365,93.6928,-53.3304,69.0924,-73.7532,42.2157,-74.0931,25.7182,-61.9603,49.8574,-64.2903,69.086,-61.973,-82.2404,-57.2445,-65.505,-73.5261,-40.7501,-73.8758,-22.7778,-60.8356,-46.3168,-63.9868,-64.8731,-62.7037,-63.7387,-34.8896,-44.7102,-43.0949,-24.0555,-36.9943,-45.1967,-31.9673,-45.0494,-37.3586,70.4376,-35.6452,49.7246,-44.2261,27.6653,-38.0146,48.7968,-32.557,49.2171,-38.2538,-9.52864,-38.8833,-14.7923,-14.5139,-26.2544,8.09937,-18.1813,22.1765,3.5877,23.6935,27.1673,22.1649,33.28,7.98816,20.5745,-13.2733,15.7793,-38.9686,-10.6758,15.7181,19.0806,15.3426,-37.8509,56.1206,-22.4197,49.3514,-10.9426,46.269,0.677218,47.845,12.8849,46.8159,27.1351,49.0311,43.8015,54.1054,29.3445,63.3794,16.6848,66.769,0.788131,68.5586,-12.756,67.3028,-23.5077,63.1072,-15.0517,58.4105,2.25002,59.2189,19.2358,58.7556,18.8535,53.9256,1.04879,54.6184,-15.5122,54.3339,1.79156,57.0445,0,0
6,-91.1132,-39.4484,-91.6161,-5.87385,-88.7874,22.812,-81.0953,54.5113,-69.5039,76.7704,-53.0968,95.9668,-32.1423,113.99,1.97732,122.682,41.5594,115.357,68.7646,99.2615,87.5823,77.0974,98.6342,56.2186,105.528,24.2871,108.954,-5.59849,108.741,-37.1331,91.4973,-59.3949,71.621,-77.1814,47.0909,-77.9582,30.3009,-65.8197,51.8753,-67.0631,70.265,-65.0039,-78.715,-59.2904,-61.8467,-75.2099,-38.589,-76.0188,-22.349,-63.7578,-43.6313,-65.5329,-60.9411,-64.7356,-62.0628,-36.6275,-42.3702,-43.5618,-21.6339,-38.8086,-42.5029,-33.7425,-42.016,-38.1619,77.7103,-37.7242,56.2116,-45.265,33.3676,-39.5621,55.4475,-34.4266,55.7078,-39.6935,-10.063,-40.9574,-16.1319,-15.0802,-28.1896,7.85162,-21.2948,19.9679,0.796904,21.6941,24.1744,20.3923,32.7447,9.98544,20.6763,-14.2299,16.967,-40.6773,-13.3282,13.4398,15.9716,14.1352,-40.4945,55.7445,-23.9273,48.4919,-11.6932,45.0713,-0.541346,47.1776,11.7536,45.6517,26.3669,48.5392,43.8745,54.6963,28.9004,62.5273,16.1146,66.3488,0.487815,66.6055,-15.2617,65.8595,-28.1122,61.9774,-16.5804,56.8474,1.75153,58.2722,18.5213,57.4275,18.4673,54.2178,1.33125,54.3892,-16.501,53.5842,1.7623,56.4869,0,0
4,-103.737,-39.6845,-104.417,-7.95575,-101.958,20.0327,-94.291,48.0507,-81.713,74.2124,-62.2887,96.2278,-36.5688,111.139,1.4224,118.841,36.4121,110.162,57.7571,94.0951,80.9376,69.6398,90.5436,44.9559,93.9235,18.7689,96.5311,-9.45204,94.4132,-38.6437,81.1644,-62.8318,63.0669,-81.2627,36.4745,-81.9562,23.1357,-69.777,40.6946,-69.9753,60.0985,-68.0226,-90.019,-60.1977,-72.4546,-78.5365,-46.0915,-80.7719,-28.2015,-68.2116,-48.5816,-67.9997,-68.7519,-66.287,-71.9819,-38.789,-51.1963,-47.002,-29.8459,-40.2467,-50.2336,-35.8934,-50.2718,-41.1384,70.4189,-41.0063,50.8304,-48.2505,29.1293,-40.3876,50.3633,-36.8367,49.6689,-42.276,-13.6646,-41.7025,-18.1562,-16.4044,-32.0154,6.40082,-25.9792,17.011,0.690056,20.5688,24.8327,17.1957,30.1668,6.28108,17.1091,-15.9457,12.5508,-41.9178,-15.7473,11.5214,15.3892,11.7055,-44.2733,49.64,-28.1729,39.5493,-13.9559,34.5735,0.270948,36.4679,13.7046,35.2107,28.256,39.8261,44.4699,50.5553,29.7144,57.7622,16.9519,60.7032,0.379695,61.7018,-15.1453,60.6813,-29.2604,57.4775,-18.2264,51.6788,-0.00985339,53.6712,19.1515,52.2186,19.3294,46.3007,0.649606,44.8094,-15.8038,44.5439,0.332342,49.9704,0,0
6,-80.8509,-36.8558,-85.491,-2.94176,-82.7193,23.7987,-76.3224,53.2068,-68.0156,75.6564,-53.4358,97.4556,-30.0006,116.848,5.98743,124.825,46.739,117.432,77.3019,99.5066,96.0762,77.0812,108.011,52.3219,113.091,21.3168,115.219,-6.99288,113.361,-33.732,98.3697,-53.7941,74.261,-74.271,46.6911,-75.5063,32.34,-63.4617,54.0442,-64.4618,73.8383,-62.0738,-72.0765,-55.4659,-56.7285,-74.0061,-29.805,-75.8555,-13.2489,-62.146,-36.4284,-64.8285,-55.2473,-62.8883,-56.8912,-34.9006,-36.2639,-41.8803,-15.6177,-37.174,-36.4634,-32.9375,-35.5202,-36.6456,79.7669,-33.6786,60.109,-41.6773,36.6298,-36.834,58.7514,-31.8159,59.4919,-36.2477,-3.86216,-38.7066,-10.3199,-15.8226,-22.855,7.89681,-15.6115,17.1008,4.33631,20.0145,29.8417,17.7085,35.5761,8.269,24.6841,-13.608,22.0252,-38.244,-9.57513,12.0352,19.8205,12.3517,-38.3336,54.2587,-20.1854,46.5637,-7.83796,42.8817,3.97483,44.8885,16.695,43.6963,32.4436,46.6685,51.7156,53.8697,35.688,61.3149,21.5832,63.7829,3.44315,64.6786,-10.9247,63.6342,-23.517,60.4229,-14.9669,54.7808,4.16352,55.8087,23.1916,55.845,23.7307,53.2722,3.86176,53.1854,-14.1988,52.7647,4.10831,54.4492,0,0
7,-92.7155,-40.8445,-94.9176,-4.75868,-91.9918,23.532,-84.9567,54.2059,-73.0963,78.0616,-56.3895,98.3863,-30.4549,114.153,4.58969,120.731,42.9807,113.462,70.8747,96.3351,86.6404,76.6,98.524,52.4737,103.212,21.5115,105.585,-7.86585,103.069,-40.8786,90.7948,-58.3535,70.8367,-78.604,44.4463,-79.724,28.4842,-66.931,49.6355,-68.4283,68.0196,-66.184,-81.7698,-56.7896,-63.8782,-77.1825,-37.3904,-78.0577,-22.7477,-65.8663,-44.447,-67.5336,-62.5191,-65.2433,-60.0099,-36.8256,-41.0633,-45.4293,-20.5875,-38.9513,-41.3258,-33.9199,-40.7149,-39.6455,75.6126,-38.5528,55.4397,-47.5814,33.0513,-39.6748,55.1669,-35.5019,54.7655,-41.1872,-9.92208,-42.1517,-14.1044,-18.7173,-26.8009,5.62313,-21.6356,17.7957,2.22239,20.7617,27.5323,17.9498,32.7151,6.74522,20.3569,-17.6048,17.0654,-42.0168,-12.277,12.4719,17.1403,13.0859,-39.7414,55.7382,-22.8863,47.1469,-9.51199,42.9822,2.09049,45.0198,14.3028,43.492,29.9183,46.4951,45.5252,54.4198,29.8767,62.6387,16.9635,64.8047,1.44932,64.7968,-12.2525,64.2438,-25.1956,61.7605,-15.2723,55.8323,2.53586,57.0096,20.0167,56.2761,20.5414,52.0018,2.74249,51.5074,-14.0993,51.4052,2.87517,54.7306,0,0
6,-90.6373,-32.8403,-91.5714,-1.72008,-86.4898,25.259,-77.0158,55.3948,-67.2795,77.4933,-53.4936,98.3623,-30.8149,117.024,8.68965,124.225,46.7837,117.286,76.1702,100.302,92.8699,76.7328,102.918,50.7658,107.613,18.837,109.615,-10.6132,106.437,-37.777,92.8033,-54.5079,68.1483,-75.081,41.3104,-76.2448,25.0058,-64.5531,48.6378,-66.3993,68.4186,-63.6653,-85.5975,-56.0055,-69.2764,-73.9781,-42.6678,-75.4219,-24.3114,-63.0247,-48.2519,-65.3956,-67.0611,-62.9189,-66.3628,-35.2849,-47.5942,-44.0688,-27.2246,-37.8693,-47.51,-31.9936,-47.3151,-37.9567,70.2535,-37.195,49.2472,-46.1181,27.4739,-39.0765,48.3645,-33.4007,48.8034,-39.6988,-12.1397,-38.5328,-16.7808,-14.5795,-26.9734,8.87393,-19.5836,21.4478,3.44191,22.8711,28.3141,20.2083,32.8515,7.30298,20.733,-14.0246,15.1588,-39.0053,-11.7225,14.7149,18.7123,13.873,-36.2353,57.4882,-20.831,49.2511,-9.55607,45.6501,1.71035,47.0973,13.3419,45.9361,27.2044,48.2542,42.7824,55.2857,29.2858,63.7614,16.3751,66.8492,0.271841,68.8683,-13.0322,67.3719,-23.2902,63.389,-13.7268,58.6413,2.61673,59.8668,19.3872,58.9001,18.7493,53.1367,1.28882,53.6769,-14.201,53.6087,2.057,56.8762,0,0
2,-102.483,-33.4502,-102.492,-3.4072,-99.9447,23.4021,-93.686,51.0194,-81.1449,80.4241,-60.245,103.974,-30.9646,116.413,3.056,121.135,35.5251,114.044,58.5682,98.4262,79.7507,76.3495,90.7722,49.6916,95.1284,22.1209,97.937,-6.08277,97.1517,-36.8217,80.6522,-58.3372,62.3741,-78.7432,36.1801,-79.78,20.3239,-66.5167,38.1733,-66.566,58.7893,-65.5557,-88.5022,-58.559,-70.2945,-77.7995,-42.2134,-78.5401,-26.1407,-65.5842,-45.6339,-65.9624,-66.736,-64.9005,-71.7846,-34.9324,-52.0998,-43.6171,-30.2853,-36.2903,-50.9149,-30.3925,-50.9727,-36.7617,67.7839,-38.0334,48.4149,-44.7868,27.6481,-36.8881,48.157,-32.2491,47.6997,-37.8634,-15.1613,-38.3539,-19.1955,-15.8826,-33.4692,7.88437,-28.6549,20.5769,-0.446706,23.1531,24.7488,20.7721,30.909,7.39242,16.7795,-16.5737,11.8883,-38.7857,-17.4415,13.6287,15.5579,13.4007,-45.559,51.9426,-27.9425,40.7793,-12.4017,35.6727,-0.115927,37.5271,12.6081,35.7707,27.642,40.3582,44.1677,51.619,28.7744,61.3089,16.1514,64.7763,0.226425,66.814,-14.9827,65.6575,-28.9837,62.1134,-18.6764,55.8526,-0.567825,58.2217,18.5047,56.2836,18.6051,46.0955,-0.208312,44.504,-16.4732,44.9934,-0.272835,52.3153,0,0
7,-97.4301,-41.8649,-98.4152,-8.03178,-95.204,19.7994,-86.9499,51.9395,-74.5079,74.2104,-56.9427,95.1124,-29.8217,112.533,5.71382,119.309,41.7556,111.575,70.0128,93.3864,84.3282,72.9705,95.8236,48.5737,100.13,16.1212,101.912,-12.8458,99.4447,-43.9807,86.7687,-62.9895,65.6984,-81.0432,40.4703,-80.4743,25.207,-67.0739,46.4631,-69.8132,64.6732,-68.8932,-84.2935,-58.7366,-65.2127,-77.8979,-37.922,-78.3785,-23.7464,-65.3356,-46.4784,-68.1109,-64.799,-66.4608,-65.0041,-38.6112,-45.4756,-46.9473,-23.3153,-41.3707,-45.4938,-35.1584,-45.3053,-40.8833,73.0326,-42.1889,52.0847,-50.1241,30.0327,-43.1761,52.3441,-37.8853,52.3831,-43.7831,-12.4132,-43.953,-16.181,-20.4734,-28.2286,3.63266,-23.5497,16.6012,1.83394,19.3979,27.4599,15.8498,30.9552,3.5643,18.4584,-20.1799,14.3095,-44.2466,-13.0895,11.9415,17.0162,11.8241,-44.5729,50.4714,-21.5662,46.1275,-7.43704,43.5891,3.48163,45.4003,15.0679,43.7062,30.6702,44.6106,50.8209,46.3426,32.6406,57.8184,18.954,61.4453,3.30866,62.0755,-12.3513,61.7354,-26.1085,58.2227,-14.9815,53.7162,4.17603,54.9717,21.2919,53.5579,21.7992,50.134,4.30068,51.27,-13.2183,50.4785,4.19992,53.2778,0,0
7,-95.2249,-36.3286,-97.8256,-2.52087,-93.435,25.7234,-84.9364,55.7859,-73.045,78.6326,-55.4318,99.7279,-30.7012,116.284,6.983,122.86,43.4427,114.842,69.1451,96.9711,85.8103,73.4547,96.3868,49.3284,100.933,17.8363,102.2,-11.3494,97.4686,-39.7368,84.0307,-58.424,64.5976,-76.2167,40.5805,-77.2841,26.2937,-66.239,45.4442,-66.6461,62.7997,-64.2946,-82.312,-55.0642,-66.4657,-73.8212,-41.2254,-75.9873,-25.7779,-64.8608,-47.2039,-65.3663,-65.1144,-62.4512,-62.1755,-35.9019,-43.7485,-42.9872,-25.8333,-38.7741,-44.0113,-34.3251,-43.0517,-37.975,68.2536,-37.7169,51.4284,-44.7931,30.6512,-39.3809,50.3912,-35.5543,50.5072,-39.9458,-11.6519,-40.6091,-16.1356,-16.8967,-26.5894,6.3267,-19.1746,19.6493,3.16326,21.6699,27.66,19.1099,32.2485,5.6484,20.0611,-16.5533,14.7942,-41.0939,-11.0545,13.7193,18.4862,13.4466,-37.8617,55.6579,-21.8445,48.1387,-9.37529,44.6615,2.99904,46.3651,14.5937,44.9636,29.3234,47.4223,43.4573,54.202,31.5037,62.0367,19.1385,65.6728,2.35352,66.6354,-12.3341,65.7617,-24.2766,62.3172,-15.5292,55.7441,3.49855,56.6114,21.2508,55.9741,21.3635,53.8996,3.21212,54.2379,-15.1253,53.9836,3.188,55.4693,0,0
2,-106.28,-30.1618,-104.886,-0.378746,-101.546,26.8751,-93.6516,54.2093,-82.6896,79.4791,-64.0034,102.448,-36.4753,118.182,-1.31675,123.662,32.0359,116.584,59.1845,98.1103,78.8002,72.6262,87.419,50.4335,91.9011,22.0517,95.0063,-5.84563,92.9354,-33.9053,80.5061,-55.7911,60.1948,-77.0338,31.6042,-77.3317,16.4058,-63.0782,36.5984,-65.147,57.7475,-63.7784,-93.617,-55.8657,-74.9586,-76.2673,-45.1633,-77.1268,-27.5809,-62.1996,-51.4064,-64.5709,-71.6734,-63.3411,-75.4844,-33.9834,-55.0162,-42.8549,-33.3565,-35.851,-54.4621,-30.407,-54.6199,-36.3098,67.0303,-36.5009,47.6659,-43.814,26.2496,-36.5478,46.782,-31.8698,46.8397,-37.32,-15.9175,-35.0384,-19.8102,-12.1118,-33.8908,10.9451,-26.3186,21.5874,-0.321077,23.8968,23.1428,21.4712,30.1215,9.63912,15.6068,-12.4064,10.2441,-35.6324,-16.6852,14.5403,14.7781,14.3044,-46.9624,55.583,-29.0942,44.4384,-15.2675,39.2989,-1.9822,41.2199,11.5433,39.7428,25.3224,43.7911,41.5474,55.1719,27.1083,62.3101,13.6838,65.1608,-2.13422,66.7832,-17.4199,66.1346,-31.7135,63.0093,-19.5075,56.742,-2.46992,58.4443,15.7301,56.9837,15.7356,49.5597,-2.22325,48.8402,-17.9869,48.8204,-2.39141,54.1586,0,0
2,-105.035,-30.5211,-103.448,-0.851127,-99.9167,26.1501,-92.5342,53.6896,-80.1487,81.5383,-60.7064,104.94,-31.631,118.16,3.81057,123.868,37.1728,115.744,60.544,98.9736,79.3838,76.3801,89.44,51.2002,93.165,23.458,95.4199,-3.46221,94.0849,-32.3809,80.3586,-55.1944,61.652,-76.0577,34.6372,-76.2678,19.7795,-62.3645,38.1027,-64.2031,58.2453,-63.3627,-90.5822,-55.7739,-71.6062,-74.9988,-44.7249,-75.3285,-27.1394,-61.3214,-48.4374,-63.4657,-68.7329,-62.567,-72.4136,-32.2698,-52.8765,-41.8869,-30.5242,-33.5978,-52.1494,-28.1722,-52.3407,-34.8503,68.3011,-35.5037,48.887,-43.5339,28.777,-34.5522,48.7303,-30.3837,48.5466,-36.2286,-14.6149,-35.0538,-18.4108,-13.5788,-32.8211,9.59624,-26.5339,22.4799,0.573286,24.9235,24.5854,23.0739,31.3857,9.15841,16.5927,-14.014,11.5487,-35.6455,-15.6798,15.3245,15.767,15.3536,-46.1308,54.0167,-28.5964,42.8888,-13.7585,37.7779,0.27098,39.3088,14.5852,38.0729,29.559,42.7657,45.2967,54.7372,29.4682,64.6591,16.8442,67.5362,1.08841,68.9883,-14.422,67.7602,-28.5527,64.2514,-18.5181,58.5301,0.513625,60.8617,19.1981,59.2488,19.5042,47.8712,0.846246,46.098,-15.6023,46.2956,0.764799,54.5964,0,0
